dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
17_InternetAds,1149,298,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,299,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,300,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,301,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,302,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,303,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,304,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,305,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,306,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,307,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,308,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,309,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,310,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,311,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,312,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,313,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,314,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,315,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,316,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,317,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,318,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,319,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,320,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,321,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,322,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,323,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,324,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,325,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,326,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,327,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,328,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,329,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,330,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,331,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,332,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,333,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,334,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,335,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,336,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,337,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,338,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,339,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,340,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,341,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,342,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,343,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,344,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,345,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,346,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,347,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,348,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,349,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,350,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,351,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,352,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,353,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,354,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,355,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,356,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,357,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,358,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,359,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,360,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,361,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,362,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,363,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,364,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,365,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,366,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,367,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,368,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,369,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,370,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,371,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,372,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,373,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,374,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,375,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,376,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,377,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,378,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,379,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,380,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,381,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,382,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,383,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,384,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,385,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,386,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,387,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,388,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,389,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,390,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,391,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,392,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,393,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,394,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,395,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,396,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,397,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,398,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,399,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,400,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,401,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,402,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,403,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,404,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,405,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,406,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,407,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,408,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,409,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,410,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,411,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,412,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,413,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,414,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,415,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,416,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,417,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,418,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,419,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,420,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,421,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,422,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,423,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,424,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,425,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,426,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,427,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,428,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,429,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,430,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,431,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,432,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,433,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,434,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,435,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,436,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,437,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,438,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,439,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,440,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,441,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,442,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,443,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,444,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,445,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,446,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,447,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,448,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,449,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,450,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,451,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,452,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,453,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,454,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,455,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,456,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,457,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,458,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,459,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,460,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,461,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,462,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,463,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,464,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,465,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,466,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,467,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,468,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,469,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,470,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,471,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,472,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,473,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,474,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,475,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,476,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,477,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,478,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,479,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,480,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,481,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,482,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,483,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,484,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,485,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,486,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,487,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,488,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,489,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,490,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,491,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,492,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,493,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,494,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,495,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,496,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,497,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,498,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,499,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,500,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,501,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,502,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,503,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,504,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,505,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,506,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,507,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,508,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,509,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,510,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,511,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,512,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,513,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,514,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,515,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,516,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,517,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,518,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,519,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,520,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,521,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,522,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,523,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,524,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,525,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,526,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,527,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,528,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,529,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,530,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,531,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,532,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,533,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,534,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,535,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,536,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,537,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,538,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,539,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,540,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,541,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,542,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,543,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,544,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,545,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,546,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,547,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,548,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,549,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,550,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,551,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,552,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,553,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,554,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,555,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,556,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,557,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,558,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,559,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,560,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,561,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,562,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,563,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,564,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,565,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,566,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,567,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,568,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,569,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,570,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,571,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,572,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,573,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,574,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,575,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,576,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,577,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,578,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,579,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,580,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,581,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,582,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,583,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,584,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,585,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,586,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,587,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,588,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,589,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,590,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,591,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,592,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,593,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,594,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,595,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,596,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
