dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
36_speech,2580,265,continuous,2559,-3.8313,3.2622,mad_range,,,-0.14623999999999998,0.8777881559999998,mad
36_speech,2580,266,continuous,2557,-3.4849,3.289,mad_range,,,-0.1607,0.886609626,mad
36_speech,2580,267,continuous,2555,-2.9571,4.4037,mad_range,,,0.36839,0.9419847359999999,mad
36_speech,2580,268,continuous,2561,-3.642,2.9742,mad_range,,,0.104655,0.8742299159999999,mad
36_speech,2580,269,continuous,2560,-3.6307,3.5728,mad_range,,,0.0096505,0.9306865826999999,mad
36_speech,2580,270,continuous,2559,-3.48,3.113,mad_range,,,-0.0799255,0.9045779966999999,mad
36_speech,2580,271,continuous,2545,-3.5118,2.3504,mad_range,,,-0.51721,0.8665648739999999,mad
36_speech,2580,272,continuous,2559,-3.263,2.7107,mad_range,,,-0.15263,0.888692679,mad
36_speech,2580,273,continuous,2558,-2.8252,3.45,mad_range,,,-0.0063985,0.8387661239999998,mad
36_speech,2580,274,continuous,2561,-3.4045,3.3046,mad_range,,,-0.097317,0.8628257568000001,mad
36_speech,2580,275,continuous,2565,-3.9516,2.9489,mad_range,,,0.067509,0.847980483,mad
36_speech,2580,276,continuous,2562,-2.9816,2.9839,mad_range,,,-0.09295500000000001,0.8673506519999999,mad
36_speech,2580,277,continuous,2560,-3.0246,3.4318,mad_range,,,0.083127,0.9366696149999999,mad
36_speech,2580,278,continuous,2557,-3.8914,2.8036,mad_range,,,-0.26436000000000004,0.8636070869999999,mad
36_speech,2580,279,continuous,2555,-3.6042,3.4426,mad_range,,,-0.142125,0.8908795139999999,mad
36_speech,2580,280,continuous,2560,-3.2697,3.6042,mad_range,,,0.24233,0.8864984309999999,mad
36_speech,2580,281,continuous,2557,-3.0465,3.0945,mad_range,,,-0.050779,0.9428906046000001,mad
36_speech,2580,282,continuous,2565,-3.0466,3.1472,mad_range,,,0.162405,0.923919255,mad
36_speech,2580,283,continuous,2560,-3.5472,3.3742,mad_range,,,-0.23873,0.9283299899999999,mad
36_speech,2580,284,continuous,2563,-3.4347,2.8358,mad_range,,,0.0333145,0.8887823763,mad
36_speech,2580,285,continuous,2548,-3.6168,2.6057,mad_range,,,-0.22888,0.875438235,mad
36_speech,2580,286,continuous,2548,-3.572,3.4667,mad_range,,,-0.23926,0.8480768519999999,mad
36_speech,2580,287,continuous,2559,-3.5733,2.8937,mad_range,,,-0.242575,0.8602341719999999,mad
36_speech,2580,288,continuous,2557,-3.4947,3.5402,mad_range,,,-0.144655,0.86087169,mad
36_speech,2580,289,continuous,2561,-3.4532,3.891,mad_range,,,-0.036865,0.879841557,mad
36_speech,2580,290,continuous,2555,-3.3404,2.8129,mad_range,,,0.035907999999999995,0.907655133,mad
36_speech,2580,291,continuous,2560,-3.2497,3.4076,mad_range,,,-0.089893,0.8924688611999999,mad
36_speech,2580,292,continuous,2555,-3.5279,3.629,mad_range,,,0.092708,0.9178228037999998,mad
36_speech,2580,293,continuous,2564,-3.079,4.1397,mad_range,,,0.097307,0.8531547569999999,mad
36_speech,2580,294,continuous,2560,-3.3003,3.0859,mad_range,,,-0.10608000000000001,0.898626099,mad
36_speech,2580,295,continuous,2564,-3.2167,2.8681,mad_range,,,0.07215250000000001,0.9037151234999999,mad
36_speech,2580,296,continuous,2559,-3.0378,3.2697,mad_range,,,0.318575,0.890456973,mad
36_speech,2580,297,continuous,2562,-3.7906,3.0525,mad_range,,,0.043921,0.8563719989999999,mad
36_speech,2580,298,continuous,2562,-3.2874,3.315,mad_range,,,0.06596550000000001,0.8578775793,mad
36_speech,2580,299,continuous,2559,-3.0609,3.2581,mad_range,,,0.34146,0.88014549,mad
36_speech,2580,300,continuous,2562,-4.158,2.8371,mad_range,,,-0.349225,0.8991301829999999,mad
36_speech,2580,301,continuous,2562,-3.1688,2.9001,mad_range,,,-0.08003650000000001,0.8972302311,mad
36_speech,2580,302,continuous,2565,-3.2277,2.7847,mad_range,,,-0.22753,0.8830958639999998,mad
36_speech,2580,303,continuous,2562,-3.275,3.8246,mad_range,,,0.11968000000000001,0.8567945400000001,mad
36_speech,2580,304,continuous,2563,-3.5048,3.0969,mad_range,,,-0.0552345,0.907640307,mad
36_speech,2580,305,continuous,2565,-3.7895,3.2622,mad_range,,,0.0517955,0.9101903789999999,mad
36_speech,2580,306,continuous,2563,-3.2998,3.3061,mad_range,,,-0.11505,0.9055498409999998,mad
36_speech,2580,307,continuous,2561,-3.0926,3.812,mad_range,,,-0.017957,0.8647635149999999,mad
36_speech,2580,308,continuous,2560,-2.8983,3.5514,mad_range,,,-0.08440600000000001,0.8834294489999999,mad
36_speech,2580,309,continuous,2559,-3.627,2.7682,mad_range,,,-0.0068605,0.8367431163000002,mad
36_speech,2580,310,continuous,2556,-3.4197,3.6903,mad_range,,,-0.157085,0.8698710719999998,mad
36_speech,2580,311,continuous,2553,-3.4367,3.6261,mad_range,,,0.33048,0.9452612819999999,mad
36_speech,2580,312,continuous,2557,-3.1929,3.4298,mad_range,,,-0.0967155,0.8904947792999999,mad
36_speech,2580,313,continuous,2562,-3.7468,3.0558,mad_range,,,0.0678105,0.886083303,mad
36_speech,2580,314,continuous,2562,-2.9981,4.0205,mad_range,,,-0.183585,0.867106023,mad
36_speech,2580,315,continuous,2558,-3.12,3.405,mad_range,,,0.12871,0.90408948,mad
36_speech,2580,316,continuous,2558,-3.4736,3.4384,mad_range,,,-0.0650605,0.87629073,mad
36_speech,2580,317,continuous,2568,-3.1992,2.8219,mad_range,,,-0.09355,0.8567278229999999,mad
36_speech,2580,318,continuous,2565,-3.6472,3.1331,mad_range,,,-0.1261,0.8805457919999999,mad
36_speech,2580,319,continuous,2559,-3.5277,3.3618,mad_range,,,-0.211275,0.865297251,mad
36_speech,2580,320,continuous,2559,-3.1721,3.6556,mad_range,,,0.156675,0.9188042850000001,mad
36_speech,2580,321,continuous,2551,-3.4108,3.2885,mad_range,,,0.0197465,0.937329372,mad
36_speech,2580,322,continuous,2559,-3.3176,3.6475,mad_range,,,0.130365,0.897054543,mad
36_speech,2580,323,continuous,2561,-3.1319,3.3436,mad_range,,,-0.0317705,0.9098271419999998,mad
36_speech,2580,324,continuous,2567,-3.2584,3.1896,mad_range,,,-0.15593,0.918863589,mad
36_speech,2580,325,continuous,2559,-3.104,3.6,mad_range,,,0.059997499999999995,0.9276739395000001,mad
36_speech,2580,326,continuous,2551,-3.6946,2.3764,mad_range,,,-0.511065,0.8551058586000001,mad
36_speech,2580,327,continuous,2549,-3.7173,2.6489,mad_range,,,-0.46194999999999997,0.9232224330000001,mad
36_speech,2580,328,continuous,2565,-3.2301,3.5426,mad_range,,,0.073845,0.847387443,mad
36_speech,2580,329,continuous,2561,-3.0181,3.3694,mad_range,,,-0.103485,0.849537213,mad
36_speech,2580,330,continuous,2555,-3.4441,3.3533,mad_range,,,0.11788000000000001,0.8652157079999999,mad
36_speech,2580,331,continuous,2566,-2.8099,3.4402,mad_range,,,0.218235,0.9265138049999999,mad
36_speech,2580,332,continuous,2549,-3.2478,3.2593,mad_range,,,0.408995,0.9228517829999999,mad
36_speech,2580,333,continuous,2563,-3.4268,2.8567,mad_range,,,-0.267275,0.887254557,mad
36_speech,2580,334,continuous,2559,-3.2647,3.355,mad_range,,,-0.199705,0.876075753,mad
36_speech,2580,335,continuous,2558,-3.3689,2.7904,mad_range,,,-0.10532,0.9261876330000001,mad
36_speech,2580,336,continuous,2560,-2.939,3.4055,mad_range,,,0.11118,0.8891745240000001,mad
36_speech,2580,337,continuous,2550,-3.9726,2.9237,mad_range,,,-0.35934,0.9203610149999999,mad
36_speech,2580,338,continuous,2558,-3.3476,2.8038,mad_range,,,-0.34160999999999997,0.8787740849999999,mad
36_speech,2580,339,continuous,2560,-3.0344,3.3421,mad_range,,,0.35719999999999996,0.8695078350000001,mad
36_speech,2580,340,continuous,2547,-3.2145,3.165,mad_range,,,-0.190805,0.886624452,mad
36_speech,2580,341,continuous,2557,-3.2765,3.4832,mad_range,,,-0.0757035,0.9154662110999999,mad
36_speech,2580,342,continuous,2559,-2.9788,3.1851,mad_range,,,-0.070603,0.9072029399999999,mad
36_speech,2580,343,continuous,2555,-3.0924,3.7496,mad_range,,,-0.21145,0.8811907229999999,mad
36_speech,2580,344,continuous,2559,-3.0479,2.7414,mad_range,,,-0.18811,0.8788778669999999,mad
36_speech,2580,345,continuous,2560,-3.3002,3.3808,mad_range,,,0.19269999999999998,0.9402871589999999,mad
36_speech,2580,346,continuous,2555,-3.2477,4.5165,mad_range,,,0.010676000000000001,0.8836355303999999,mad
36_speech,2580,347,continuous,2564,-3.1405,3.2585,mad_range,,,0.164105,0.868796187,mad
36_speech,2580,348,continuous,2562,-3.0109,2.8119,mad_range,,,-0.004122499999999999,0.8906089394999999,mad
36_speech,2580,349,continuous,2554,-2.5409,3.6211,mad_range,,,0.28883000000000003,0.8830439729999998,mad
36_speech,2580,350,continuous,2563,-3.2425,3.5097,mad_range,,,-0.07705100000000001,0.885149265,mad
36_speech,2580,351,continuous,2559,-3.9185,2.6116,mad_range,,,-0.120525,0.8713907369999999,mad
36_speech,2580,352,continuous,2561,-3.5799,3.7753,mad_range,,,0.020927,0.8663528621999999,mad
36_speech,2580,353,continuous,2538,-2.5375,4.14,mad_range,,,0.7323500000000001,0.9450833699999999,mad
36_speech,2580,354,continuous,2551,-3.655,4.308,mad_range,,,0.38586,0.9178702469999999,mad
36_speech,2580,355,continuous,2553,-3.0905,3.2114,mad_range,,,0.34409999999999996,0.882947604,mad
36_speech,2580,356,continuous,2559,-2.9265,3.4261,mad_range,,,0.183085,0.896550459,mad
36_speech,2580,357,continuous,2567,-3.7049,3.6602,mad_range,,,-0.0590315,0.9201386249999999,mad
36_speech,2580,358,continuous,2557,-2.8508,3.5505,mad_range,,,-0.031233999999999998,0.838150845,mad
36_speech,2580,359,continuous,2560,-3.4656,2.9023,mad_range,,,-0.09406300000000001,0.8859454211999999,mad
36_speech,2580,360,continuous,2555,-3.0564,4.2054,mad_range,,,0.319225,0.926521218,mad
36_speech,2580,361,continuous,2557,-3.5713,3.1413,mad_range,,,-0.0829495,0.8957639397,mad
36_speech,2580,362,continuous,2556,-2.7398,3.8889,mad_range,,,0.32907,0.918485526,mad
36_speech,2580,363,continuous,2560,-3.5513,3.3914,mad_range,,,-0.027684,0.8502785129999999,mad
36_speech,2580,364,continuous,2553,-3.0933,3.0876,mad_range,,,0.273845,0.876750336,mad
36_speech,2580,365,continuous,2544,-3.1713,3.4588,mad_range,,,0.5925050000000001,0.8639940456,mad
36_speech,2580,366,continuous,2528,-2.5852,4.0598,mad_range,,,0.8322,0.89956755,mad
36_speech,2580,367,continuous,2562,-3.5006,3.3892,mad_range,,,0.22070499999999998,0.8823100859999999,mad
36_speech,2580,368,continuous,2543,-2.8011,3.4434,mad_range,,,0.44191,0.872569404,mad
36_speech,2580,369,continuous,2540,-2.4448,3.8136,mad_range,,,0.78823,0.8766169019999999,mad
36_speech,2580,370,continuous,2555,-3.4252,3.1714,mad_range,,,-0.36604000000000003,0.8884777019999999,mad
36_speech,2580,371,continuous,2562,-2.8443,3.5419,mad_range,,,0.33731999999999995,0.8440812449999997,mad
36_speech,2580,372,continuous,2555,-2.5225,3.6306,mad_range,,,0.25238499999999997,0.853814514,mad
36_speech,2580,373,continuous,2557,-3.0508,3.2626,mad_range,,,0.24495,0.8786258249999999,mad
36_speech,2580,374,continuous,2521,-2.0755,3.5355,mad_range,,,0.8086249999999999,0.8961205050000001,mad
36_speech,2580,375,continuous,2533,-2.7594,3.9169,mad_range,,,0.598575,0.9005482898999999,mad
36_speech,2580,376,continuous,2560,-3.2578,2.8578,mad_range,,,-0.18182,0.9108353099999998,mad
36_speech,2580,377,continuous,2540,-4.1602,2.431,mad_range,,,-0.769605,0.844518612,mad
36_speech,2580,378,continuous,2560,-2.9261,2.8739,mad_range,,,0.20081,0.8716205400000001,mad
36_speech,2580,379,continuous,2561,-3.6607,4.1199,mad_range,,,0.0962625,0.8627434725,mad
36_speech,2580,380,continuous,2550,-3.4655,3.0182,mad_range,,,-0.48,0.896483742,mad
36_speech,2580,381,continuous,2560,-4.085,3.4846,mad_range,,,0.21169,0.8965652849999999,mad
36_speech,2580,382,continuous,2534,-3.9882,2.8392,mad_range,,,-0.6854100000000001,0.8754604739999999,mad
36_speech,2580,383,continuous,2556,-3.0014,3.9815,mad_range,,,0.233665,0.857565492,mad
36_speech,2580,384,continuous,2565,-3.1713,2.9651,mad_range,,,-0.306815,0.9047640629999999,mad
36_speech,2580,385,continuous,2553,-4.0804,3.7692,mad_range,,,-0.15117,0.8815984379999999,mad
36_speech,2580,386,continuous,2562,-3.7005,2.8683,mad_range,,,-0.26643,0.8963428949999999,mad
36_speech,2580,387,continuous,2533,-2.6476,4.2256,mad_range,,,0.9900199999999999,0.9507394889999999,mad
36_speech,2580,388,continuous,2549,-3.7215,2.9426,mad_range,,,-0.36805,0.8819690880000001,mad
36_speech,2580,389,continuous,2558,-2.6281,3.2366,mad_range,,,0.207425,0.881442765,mad
36_speech,2580,390,continuous,2555,-3.3004,3.1414,mad_range,,,-0.057466,0.9421463394,mad
36_speech,2580,391,continuous,2559,-3.3116,2.8334,mad_range,,,-0.13803500000000002,0.8924065919999999,mad
36_speech,2580,392,continuous,2551,-3.0123,3.8451,mad_range,,,0.30547,0.902858922,mad
36_speech,2580,393,continuous,2544,-3.418,3.4245,mad_range,,,0.58436,0.880797834,mad
36_speech,2580,394,continuous,2564,-3.3769,2.6762,mad_range,,,-0.121185,0.873243987,mad
36_speech,2580,395,continuous,2552,-3.598,2.9145,mad_range,,,-0.441755,0.9086039969999999,mad
36_speech,2580,396,continuous,2551,-2.5329,3.4272,mad_range,,,0.43869,0.8239327109999999,mad
36_speech,2580,397,continuous,2545,-2.6709,3.5752,mad_range,,,0.60544,0.8532518673,mad
36_speech,2580,398,continuous,2553,-4.1011,3.6945,mad_range,,,-0.07210949999999999,0.9072689156999999,mad
36_speech,2580,399,continuous,2562,-3.2965,3.4782,mad_range,,,0.138175,0.8973658889999999,mad
